record_id,source_type,supplier_tier,industry_sector,country,country_iso3,grid_emission_factor,renewable_energy_pct,energy_kwh_monthly,fuel_litres_monthly,production_qty_units,transport_mode,distance_km,shipment_weight_t,material_type,material_qty_kg,material_ef_kgco2e_kg,transport_ef_kgco2e_tonne_km,energy_co2e_kg,fuel_co2e_kg,material_co2e_kg,transport_co2e_kg,co2e_kg
1312,SYNTHETIC,2,Chemical Processing,China,CHN,0.581,25.89,4813.94,424.16,4595.9,rail_freight,507.9,3.677,glass,6205.14,0.85,0.028,2097.8433,1140.9862,5274.3698,52.2852,8578.6029
165,SYNTHETIC,1,Electronics Assembly,India,IND,0.7082,27.03,907.66,0.0,9498.2,sea_container,342.7,7.599,aluminium,15472.56,8.24,0.016,473.9723,0.0,127493.9057,41.663,130147.8923
1300,SYNTHETIC,2,Construction Materials,United States,USA,0.386,19.95,4572.5,0.0,6622.9,sea_bulk,1040.0,5.298,concrete,6001.55,0.13,0.012,1431.0913,0.0,780.2021,66.1222,2225.1592
1358,SYNTHETIC,2,Construction Materials,Brazil,BRA,0.08,18.4,3041.93,335.74,4303.4,road_electric,640.4,3.443,concrete,3394.35,0.13,0.021,209.7667,903.1432,441.2654,46.2978,1569.0791
1566,SYNTHETIC,3,Logistics & Freight,Australia,AUS,0.66,9.74,484.31,1687.07,4674.3,rail_freight,3827.4,3.739,cardboard,6338.65,0.89,0.028,289.4542,4538.2287,5641.3999,400.7458,10958.5069
120,SYNTHETIC,1,Renewable Energy Components,China,CHN,0.581,19.13,1709.15,0.0,5511.4,road_diesel,5135.1,4.409,lithium_battery,5546.9,75.0,0.1033,809.5557,0.0,416017.3474,2338.8271,406193.6878
1711,SYNTHETIC,3,Logistics & Freight,Japan,JPN,0.47,38.68,623.54,0.0,5601.5,rail_freight,2639.7,4.481,plastic_pp,4116.18,1.65,0.028,184.5346,0.0,6791.6993,331.2071,7113.6238
911,SYNTHETIC,2,Logistics & Freight,Germany,DEU,0.385,23.9,444.28,386.08,3849.2,road_diesel,2223.6,3.079,cardboard,5100.06,0.89,0.1033,132.2929,1038.5582,4539.0536,707.3373,6235.4811
88,SYNTHETIC,1,Pharmaceutical Manufacturing,United Kingdom,GBR,0.207,,2761.41,0.0,6452.6,sea_bulk,3173.9,5.162,plastic_pet,4254.34,3.1,0.012,422.5237,0.0,13188.4488,196.6064,14045.3317
1954,SYNTHETIC,3,Agricultural Commodities,United Kingdom,GBR,0.207,26.9,414.25,241.56,398.2,road_electric,123.8,0.319,cardboard,455.8,0.89,0.021,64.9107,649.8009,405.6611,0.8285,1174.4429
1256,SYNTHETIC,2,Textiles & Apparel,Brazil,BRA,0.08,25.9,828.19,0.0,4497.0,air_freight,4721.8,3.598,plastic_pet,6362.62,3.1,0.602,53.383,0.0,19724.1353,10226.2333,30218.5186
1502,SYNTHETIC,3,Chemical Processing,Mexico,MEX,0.42,38.46,5174.63,0.0,4156.2,road_diesel,2152.2,3.325,glass,3641.59,0.85,0.1033,1377.298,0.0,3095.3512,739.2046,5052.0099
1427,SYNTHETIC,3,Agricultural Commodities,France,FRA,0.056,46.37,404.12,0.0,3103.8,sea_container,60.7,2.483,cardboard,3552.65,0.89,0.016,15.8843,0.0,3161.8623,2.4124,3291.8008
609,SYNTHETIC,2,Food Processing,Saudi Arabia,SAU,0.74,20.45,1677.32,0.0,5640.4,sea_container,448.0,4.512,glass,5027.33,0.85,0.016,994.2845,0.0,4273.2329,32.345,5220.6886
801,SYNTHETIC,2,Agricultural Commodities,Saudi Arabia,SAU,0.74,8.73,553.05,0.0,6634.6,sea_container,50.0,5.308,cotton_fabric,9000.04,8.0,0.016,374.4866,0.0,72000.3547,4.2461,70565.6491
1882,SYNTHETIC,3,Logistics & Freight,Germany,DEU,0.385,37.18,186.66,702.03,7124.7,air_freight,50.0,5.7,cardboard,12529.81,0.89,0.602,46.5332,1888.4618,11151.5347,171.5633,13600.2254
921,SYNTHETIC,2,Semiconductor Fabrication,Germany,DEU,0.385,,10580.75,0.0,3203.3,road_electric,472.2,2.563,aluminium,4005.99,8.24,0.021,3312.8517,0.0,33009.3888,25.4092,34624.0078
1745,SYNTHETIC,3,Textiles & Apparel,Vietnam,VNM,0.59,22.22,1354.83,0.0,2602.7,air_freight,3664.0,2.082,cotton_fabric,3592.78,8.0,0.602,627.7941,0.0,28742.2718,4592.6538,32683.8714
54,SYNTHETIC,1,Logistics & Freight,India,IND,0.7082,59.84,316.15,74.31,2961.3,inland_waterway,577.7,2.369,plastic_pp,3426.73,1.65,0.031,93.6891,199.8905,5654.0966,42.428,5804.0679
608,SYNTHETIC,2,Logistics & Freight,United States,USA,0.386,40.49,432.67,3950.52,3705.6,air_freight,2040.4,2.964,plastic_pp,2061.03,1.65,0.602,102.888,10626.8923,3400.6948,3641.3927,17400.0932
1436,SYNTHETIC,3,Textiles & Apparel,United Kingdom,GBR,0.207,28.55,1161.46,0.0,6475.8,sea_container,153.5,5.181,plastic_pet,15350.68,3.1,0.016,178.4202,0.0,47587.1177,12.7217,46048.8087
313,SYNTHETIC,1,Renewable Energy Components,India,IND,0.7082,12.31,1260.42,0.0,6249.7,rail_freight,594.5,5.0,steel,8418.67,1.85,0.028,785.8393,0.0,15574.5315,83.2238,15407.635
1080,SYNTHETIC,2,Agricultural Commodities,Turkey,TUR,0.445,49.62,316.02,0.0,8856.4,inland_waterway,1483.4,7.085,wood_timber,11033.18,0.46,0.031,73.9827,0.0,5075.2621,325.8209,5457.2399
925,SYNTHETIC,2,Logistics & Freight,India,IND,0.7082,43.24,141.06,192.65,5882.5,road_diesel,775.5,4.706,plastic_pp,2389.04,1.65,0.1033,57.9262,518.2178,3941.9087,377.0008,4855.8239
878,SYNTHETIC,2,Food Processing,United Kingdom,GBR,0.207,4.94,1450.39,0.0,3946.0,sea_bulk,1727.1,3.157,glass,4563.14,0.85,0.012,286.8409,0.0,3878.6666,65.4261,4034.6912
1346,SYNTHETIC,2,Chemical Processing,Germany,DEU,0.385,30.33,3136.35,1225.66,324.5,road_diesel,1010.3,0.26,plastic_pp,419.5,1.65,0.1033,860.2468,3297.0175,692.1764,27.0962,5111.1762
1989,SYNTHETIC,3,Semiconductor Fabrication,Mexico,MEX,0.42,27.7,5699.85,0.0,5208.2,sea_bulk,2300.1,4.167,chemicals_general,4265.51,2.2,0.012,1762.4208,0.0,9384.1133,115.0016,11178.9942
55,SYNTHETIC,1,Packaging Materials,United States,USA,0.386,57.87,1881.85,0.0,6286.5,inland_waterway,3448.4,5.029,cardboard,9684.57,0.89,0.031,327.835,0.0,8619.27,537.6201,9308.2057
1799,SYNTHETIC,3,Automotive Manufacturing,Vietnam,VNM,0.59,24.66,2147.04,468.61,4957.1,inland_waterway,472.7,3.966,plastic_pp,5544.47,1.65,0.031,964.9377,1260.5657,9148.3681,58.106,11156.3057
1773,SYNTHETIC,3,Chemical Processing,Turkey,TUR,0.445,52.09,3585.41,63.42,5148.9,road_diesel,2013.9,4.119,chemicals_general,1422.75,2.2,0.1033,801.723,170.6097,3130.0401,856.9327,4842.6862
1900,SYNTHETIC,3,Packaging Materials,Brazil,BRA,0.08,28.11,1067.65,0.0,6720.7,inland_waterway,3024.8,5.377,glass,13396.46,0.85,0.031,67.4069,0.0,11386.989,504.1502,11671.4008
1770,SYNTHETIC,3,Steel & Metals,South Korea,KOR,0.435,22.3,3396.91,447.24,7051.4,sea_bulk,2976.0,5.641,copper,9668.84,3.17,0.012,1163.3165,1203.0857,30650.2333,201.4537,32846.9459
643,SYNTHETIC,2,Logistics & Freight,Brazil,BRA,0.08,2.21,351.94,0.0,2040.4,rail_freight,2781.6,1.632,cardboard,996.2,0.89,0.028,27.6896,0.0,886.6203,127.1306,1039.8731
910,SYNTHETIC,2,Automotive Manufacturing,United Kingdom,GBR,0.207,10.41,1891.12,758.04,10248.5,sea_bulk,3148.5,8.199,steel,12284.8,1.85,0.012,354.6545,2039.1331,22726.8792,309.766,26568.5327
264,SYNTHETIC,1,Chemical Processing,France,FRA,0.056,69.8,3925.72,946.34,5497.4,sea_container,3686.4,4.398,plastic_pp,8702.84,1.65,0.016,121.2012,2545.6498,14359.6825,259.4002,16792.1547
1962,SYNTHETIC,3,Construction Materials,Mexico,MEX,0.42,42.13,2577.11,881.64,4208.3,sea_bulk,151.5,3.367,glass,6906.8,0.85,0.012,648.0848,2371.5984,5870.7825,6.121,8734.8617
288,SYNTHETIC,1,Food Processing,France,FRA,0.056,5.6,664.56,0.0,6603.0,inland_waterway,3055.9,5.282,glass,9753.69,0.85,0.031,35.8765,0.0,8290.6343,500.4077,8399.1573
197,SYNTHETIC,1,Steel & Metals,China,CHN,0.581,41.0,7048.53,1451.41,3994.8,sea_container,2961.7,3.196,steel,6186.07,1.85,0.016,2474.1454,3904.282,11444.2382,151.4409,17248.323
1790,SYNTHETIC,3,Mining & Raw Materials,Saudi Arabia,SAU,0.74,39.71,5060.08,195.85,7304.2,sea_bulk,281.7,5.843,steel,10389.07,1.85,0.012,2297.7045,526.824,19219.7748,19.7528,21972.8526
1735,SYNTHETIC,3,Food Processing,France,FRA,0.056,8.14,566.25,0.0,6986.6,rail_freight,8416.3,5.589,cardboard,3498.7,0.89,0.028,30.0508,0.0,3113.845,1317.1554,4686.6569
502,SYNTHETIC,1,Packaging Materials,Saudi Arabia,SAU,0.74,33.49,1458.33,0.0,3457.9,air_freight,4504.1,2.766,glass,4959.08,0.85,0.602,727.4733,0.0,4215.2142,7500.8837,12210.87
194,SYNTHETIC,1,Pharmaceutical Manufacturing,Japan,JPN,0.47,11.99,3780.63,0.0,9519.7,road_electric,4309.8,7.616,glass,10267.32,0.85,0.021,1572.8653,0.0,8727.2245,689.2753,10344.7477
412,SYNTHETIC,1,Semiconductor Fabrication,South Korea,KOR,0.435,31.65,8090.2,0.0,6623.7,sea_bulk,623.2,5.299,aluminium,7215.55,8.24,0.012,2456.7103,0.0,59456.0998,39.6306,62790.4553
371,SYNTHETIC,1,Food Processing,Saudi Arabia,SAU,0.74,43.84,1964.57,0.0,2322.9,road_diesel,877.2,1.858,plastic_pet,1597.71,3.1,0.1033,833.681,0.0,4952.9027,168.3892,5988.8232
227,SYNTHETIC,1,Semiconductor Fabrication,China,CHN,0.581,21.89,11815.13,0.0,2068.5,sea_bulk,2221.3,1.655,copper,2439.7,3.17,0.012,5413.8594,0.0,7733.854,44.1096,12618.7479
18,SYNTHETIC,1,Construction Materials,United Kingdom,GBR,0.207,24.67,3871.65,343.65,1399.9,air_freight,5452.8,1.12,concrete,1972.14,0.13,0.602,622.8257,924.4295,256.3784,3676.2449,5528.7017
1647,SYNTHETIC,3,Electronics Assembly,Japan,JPN,0.47,,1089.36,0.0,842.4,air_freight,2685.0,0.674,aluminium,1093.04,8.24,0.602,410.6756,0.0,9006.6764,1089.243,10226.9195
594,SYNTHETIC,1,Plastics Manufacturing,France,FRA,0.056,42.62,2519.41,287.24,4429.9,inland_waterway,3455.7,3.544,plastic_pet,7140.06,3.1,0.031,102.4287,772.6808,22134.1727,379.6561,23152.5497
1673,SYNTHETIC,3,Packaging Materials,South Africa,ZAF,0.89,71.14,2080.57,0.0,10280.2,sea_bulk,6807.8,8.224,cardboard,15810.38,0.89,0.012,563.9972,0.0,14071.2395,671.8611,15592.2384
60,SYNTHETIC,1,Logistics & Freight,Brazil,BRA,0.08,58.49,331.28,140.13,6407.4,road_diesel,516.2,5.126,plastic_pp,6084.51,1.65,0.1033,14.8766,376.9548,10039.4367,273.3483,10438.5263
477,SYNTHETIC,1,Steel & Metals,South Africa,ZAF,0.89,26.96,5024.65,323.65,3506.6,road_diesel,11083.1,2.805,steel,3961.91,1.85,0.1033,3293.4465,870.6125,7329.5403,3211.7115,14922.1431
1007,SYNTHETIC,2,Mining & Raw Materials,India,IND,0.7082,17.54,4151.58,610.78,2115.7,inland_waterway,159.2,1.693,copper,3510.06,3.17,0.031,2439.1381,1643.0012,11126.8879,8.3512,15184.7759
305,SYNTHETIC,1,Steel & Metals,Saudi Arabia,SAU,0.74,24.23,3934.95,0.0,5776.5,air_freight,1605.8,4.621,steel,7851.22,1.85,0.602,2225.5016,0.0,14524.758,4467.1492,20588.6326
751,SYNTHETIC,2,Plastics Manufacturing,Turkey,TUR,0.445,,1255.08,1229.96,2473.5,road_electric,495.5,1.979,chemicals_general,3184.25,2.2,0.021,282.8145,3308.5957,7005.3535,20.5907,11027.884
7,SYNTHETIC,1,Electronics Assembly,Brazil,BRA,0.08,27.0,675.3,0.0,4482.1,inland_waterway,164.2,3.586,plastic_pet,2674.63,3.1,0.031,43.0849,0.0,8291.3644,18.2485,8628.2482
945,SYNTHETIC,2,Logistics & Freight,Vietnam,VNM,0.59,17.67,440.32,,4192.1,sea_container,128.3,3.354,plastic_pp,2093.52,1.65,0.016,215.447,2693.1524,3454.309,6.8835,6264.5594
1761,SYNTHETIC,3,Chemical Processing,Vietnam,VNM,0.59,18.27,4313.93,1193.83,11362.6,road_electric,536.2,9.09,glass,19036.77,0.85,0.021,2095.9105,3211.4072,16181.2524,102.3558,21092.8492
429,SYNTHETIC,1,Electronics Assembly,Saudi Arabia,SAU,0.74,38.28,961.49,0.0,8639.0,rail_freight,4053.8,6.911,plastic_pet,9998.76,3.1,0.028,446.5043,0.0,30996.1714,784.4608,31788.4036
1946,SYNTHETIC,3,Agricultural Commodities,South Africa,ZAF,0.89,,360.91,,5556.2,rail_freight,3551.7,4.445,cotton_fabric,8055.56,8.0,0.028,226.5623,0.0,64444.4873,442.033,65069.4559
702,SYNTHETIC,2,Construction Materials,South Korea,KOR,0.435,29.72,2307.33,560.76,5754.9,sea_container,980.5,4.604,glass,4595.06,0.85,0.016,719.0744,1508.4555,3905.8009,72.2283,6360.9618
141,SYNTHETIC,1,Automotive Manufacturing,Mexico,MEX,0.42,21.32,1784.26,0.0,1890.3,road_diesel,4323.6,1.512,aluminium,1725.2,8.24,0.1033,597.2385,0.0,14215.6163,675.4192,15904.099
1925,SYNTHETIC,3,Steel & Metals,France,FRA,0.056,26.82,7341.99,1055.8,4268.7,rail_freight,561.8,3.415,copper,7586.83,3.17,0.028,340.2575,2840.0924,24050.2659,53.7198,27458.4003
498,SYNTHETIC,1,Packaging Materials,Mexico,MEX,0.42,39.29,1561.69,0.0,4730.0,road_electric,,3.784,plastic_pet,7030.45,3.1,0.021,410.4863,0.0,21794.3984,22.3073,22660.2425
360,SYNTHETIC,1,Packaging Materials,India,IND,0.7082,25.31,1577.2,0.0,5103.3,air_freight,791.9,4.083,plastic_pet,8066.4,3.1,0.602,842.2431,0.0,25005.8395,1946.2766,26942.8825
1884,SYNTHETIC,3,Renewable Energy Components,Mexico,MEX,0.42,9.7,1535.44,,3260.9,rail_freight,1835.2,2.609,aluminium,4607.13,8.24,0.028,585.312,0.0,37962.7656,134.0537,40093.1087
1888,SYNTHETIC,3,Mining & Raw Materials,South Korea,KOR,0.435,11.46,2902.39,1184.49,599.5,inland_waterway,190.9,0.48,steel,1073.06,1.85,0.031,1124.5012,3186.2806,1985.1623,2.8378,6280.5946
1281,SYNTHETIC,2,Plastics Manufacturing,Australia,AUS,0.66,21.16,2352.24,2083.03,6237.8,rail_freight,60.2,4.99,chemicals_general,7168.14,2.2,0.028,1233.8907,5603.357,15769.8978,8.4165,23051.0557
301,SYNTHETIC,1,Construction Materials,Brazil,BRA,0.08,47.94,2534.7,4697.48,5528.2,road_electric,2047.1,4.423,glass,9610.63,0.85,0.021,129.8673,12636.2286,8169.0382,190.1233,20442.1478
1321,SYNTHETIC,2,Automotive Manufacturing,South Africa,ZAF,0.89,11.01,2458.09,320.64,7310.5,inland_waterway,1917.7,5.848,aluminium,10259.59,8.24,0.031,1952.2706,862.5191,84539.0578,347.6763,88012.856
1260,SYNTHETIC,2,Food Processing,Germany,DEU,0.385,31.0,550.43,0.0,6386.6,sea_bulk,8307.4,5.109,cardboard,9613.47,0.89,0.012,149.6411,0.0,8555.9874,509.3352,9469.9826
1198,SYNTHETIC,2,Plastics Manufacturing,United States,USA,0.386,41.63,2669.5,0.0,3208.8,rail_freight,167.1,2.567,plastic_pet,4377.9,3.1,0.028,623.6622,0.0,13571.4753,12.0127,14435.4288
486,SYNTHETIC,1,Mining & Raw Materials,France,FRA,0.056,3.38,2722.39,241.8,5063.0,road_electric,8525.7,4.05,copper,193.48,3.17,0.021,149.141,650.4493,613.3308,725.1893,2176.0457
1556,SYNTHETIC,3,Mining & Raw Materials,Germany,DEU,0.385,40.78,8520.34,103.22,3218.5,inland_waterway,626.3,2.575,chemicals_general,4000.32,2.2,0.031,2012.1525,277.6637,8800.7099,49.9919,10634.7564
71,SYNTHETIC,1,Automotive Manufacturing,India,IND,0.7082,15.46,2721.76,947.2,3618.4,sea_container,1956.2,2.895,steel,6304.15,1.85,0.016,1637.945,2547.9717,11662.6791,90.6008,15569.1892
245,SYNTHETIC,1,Textiles & Apparel,China,CHN,0.581,28.09,1414.4,0.0,7813.6,inland_waterway,555.4,6.251,plastic_pet,6996.57,3.1,0.031,598.8674,0.0,21689.3817,107.6252,22175.0834
136,SYNTHETIC,1,Food Processing,Saudi Arabia,SAU,0.74,0.64,541.84,0.0,1526.1,inland_waterway,2340.6,1.221,plastic_pet,2455.49,3.1,0.031,398.4713,0.0,7612.012,88.5846,8691.8596
1068,SYNTHETIC,2,Construction Materials,Mexico,MEX,0.42,36.48,3270.1,274.54,6432.0,road_diesel,450.0,5.146,steel,9029.25,1.85,0.1033,896.3307,738.4994,16704.1054,239.2103,18473.7384
1032,SYNTHETIC,2,Construction Materials,Japan,JPN,0.47,29.19,2773.58,0.0,4721.2,air_freight,4252.5,3.777,wood_timber,6411.92,0.46,0.602,939.209,0.0,2949.4849,9668.9415,12787.2931
63,SYNTHETIC,1,Semiconductor Fabrication,Brazil,BRA,0.08,6.35,10596.48,0.0,4233.2,air_freight,419.2,3.387,aluminium,2266.43,8.24,0.602,807.3651,0.0,18675.3513,854.551,22035.7001
285,SYNTHETIC,1,Chemical Processing,India,IND,0.7082,,4419.39,1055.61,2823.7,sea_bulk,,2.259,plastic_pp,2580.01,1.65,0.012,2234.8088,2839.5831,4257.0165,63.2463,9231.1727
1354,SYNTHETIC,2,Mining & Raw Materials,Japan,JPN,0.47,5.82,7470.37,,6093.4,air_freight,1912.5,4.875,steel,7108.44,1.85,0.602,3315.3867,1153.2215,13150.6231,5612.3137,24177.7112
161,SYNTHETIC,1,Automotive Manufacturing,China,CHN,0.581,19.9,2645.26,809.95,7303.4,rail_freight,2379.4,5.843,plastic_pp,9638.39,1.65,0.028,1241.542,2178.7771,15903.3387,389.2535,19731.8382
1739,SYNTHETIC,3,Construction Materials,United Kingdom,GBR,0.207,32.2,2088.46,269.94,4812.7,sea_bulk,230.5,3.85,glass,5940.13,0.85,0.012,306.5605,726.1448,5049.1095,10.6514,6141.5251
710,SYNTHETIC,2,Agricultural Commodities,India,IND,0.7082,10.12,380.57,0.0,3619.3,road_electric,,2.895,cotton_fabric,7661.3,8.0,0.021,243.0144,0.0,61290.4399,161.2359,65151.065
1653,SYNTHETIC,3,Construction Materials,Brazil,BRA,0.08,,747.18,0.0,3289.9,sea_bulk,1414.3,2.632,wood_timber,3968.35,0.46,0.012,57.23,0.0,1825.4406,44.6668,1953.6499
25,SYNTHETIC,1,Mining & Raw Materials,United States,USA,0.386,38.8,5592.45,1080.03,7643.6,road_electric,1113.7,6.115,chemicals_general,12483.62,2.2,0.021,1364.5832,2905.2737,27463.9571,143.0162,32884.5863
664,SYNTHETIC,2,Plastics Manufacturing,Mexico,MEX,0.42,38.55,1947.62,0.0,5421.3,sea_container,3047.7,4.337,chemicals_general,5988.93,2.2,0.016,517.6944,0.0,13175.64,211.4847,14702.7027
1126,SYNTHETIC,2,Food Processing,Vietnam,VNM,0.59,31.94,981.12,0.0,2144.7,rail_freight,793.9,1.716,plastic_pet,1500.14,3.1,0.028,400.2567,0.0,4650.4209,38.1414,5027.7341
1033,SYNTHETIC,2,Food Processing,China,CHN,0.581,26.89,606.22,0.0,4246.2,sea_container,5659.1,3.397,glass,7266.55,0.85,0.016,260.7607,0.0,6176.5655,307.5783,6732.5918
640,SYNTHETIC,2,Automotive Manufacturing,Australia,AUS,0.66,22.42,2445.66,7.37,5799.5,rail_freight,562.2,4.64,steel,6317.55,1.85,0.028,1263.1384,19.8152,11687.4667,73.0389,13087.8309
846,SYNTHETIC,2,Logistics & Freight,France,FRA,0.056,43.69,479.75,142.01,3010.0,road_electric,4816.3,2.408,cardboard,4161.78,0.89,0.021,19.32,382.014,3703.9883,243.5531,4376.4773
351,SYNTHETIC,1,Semiconductor Fabrication,Vietnam,VNM,0.59,21.81,12216.49,0.0,7893.4,air_freight,501.6,6.315,copper,8949.41,3.17,0.602,5689.006,0.0,28369.6273,1906.6399,35232.2455
418,SYNTHETIC,1,Mining & Raw Materials,United States,USA,0.386,43.27,4013.82,2320.69,6111.9,rail_freight,1735.8,4.89,concrete,4560.98,0.13,0.028,913.6567,6242.6501,592.9273,237.6391,8281.5348
475,SYNTHETIC,1,Semiconductor Fabrication,Turkey,TUR,0.445,,7132.69,0.0,5215.3,road_diesel,570.4,4.172,chemicals_general,8323.93,2.2,0.1033,2651.1899,0.0,18312.6441,245.8255,21071.5013
812,SYNTHETIC,2,Agricultural Commodities,India,IND,0.7082,22.25,706.99,182.24,1220.5,inland_waterway,877.7,0.976,wood_timber,1313.8,0.46,0.031,392.4397,490.228,604.3481,26.5665,1418.0186
386,SYNTHETIC,1,Packaging Materials,South Korea,KOR,0.435,39.54,1314.67,0.0,781.6,road_electric,1224.6,0.625,glass,1238.1,0.85,0.021,356.1673,0.0,1052.3874,16.0808,1394.3326
1012,SYNTHETIC,2,Packaging Materials,Brazil,BRA,0.08,24.39,1231.64,0.0,5303.7,inland_waterway,2756.1,4.243,glass,3054.01,0.85,0.031,80.5105,0.0,2595.9118,362.5051,2887.1216
576,SYNTHETIC,1,Semiconductor Fabrication,Brazil,BRA,0.08,25.02,11253.74,0.0,5581.2,air_freight,708.1,4.465,chemicals_general,5649.87,2.2,0.602,731.3436,0.0,12429.7246,1903.2709,15077.8368
1471,SYNTHETIC,3,Automotive Manufacturing,Australia,AUS,0.66,22.86,2272.46,0.0,6456.8,road_diesel,,5.165,plastic_pp,6097.66,1.65,0.1033,1167.3647,0.0,10061.1359,573.2755,11656.5174
907,SYNTHETIC,2,Packaging Materials,India,IND,0.7082,23.9,1944.07,0.0,4563.4,air_freight,1860.8,3.651,glass,5129.8,0.85,0.602,1057.011,0.0,4360.3289,4089.4241,9749.0681
891,SYNTHETIC,2,Semiconductor Fabrication,Australia,AUS,0.66,,11983.97,0.0,5184.7,sea_bulk,6042.1,4.148,copper,3441.6,3.17,0.012,5104.7649,0.0,10909.8718,300.7331,16158.8272
666,SYNTHETIC,2,Renewable Energy Components,Australia,AUS,0.66,35.84,1594.26,0.0,4645.9,road_diesel,984.2,3.717,aluminium,8983.78,8.24,0.1033,686.5418,0.0,74026.3441,377.858,76438.7684
117,SYNTHETIC,1,Steel & Metals,United Kingdom,GBR,0.207,50.27,5461.63,0.0,104.3,rail_freight,204.6,0.083,copper,121.61,3.17,0.028,617.1439,0.0,385.5025,0.4782,972.9821
1230,SYNTHETIC,2,Textiles & Apparel,Germany,DEU,0.385,18.01,913.49,0.0,4637.4,road_electric,2707.6,3.71,plastic_pet,6321.9,3.1,0.021,291.6306,0.0,19597.9004,210.9485,19555.7808
1977,SYNTHETIC,3,Textiles & Apparel,United States,USA,0.386,57.06,798.31,0.0,7166.8,road_electric,1172.9,5.733,cotton_fabric,8829.95,8.0,0.021,141.4216,0.0,70639.5953,141.2223,73850.5391
202,SYNTHETIC,1,Construction Materials,Germany,DEU,0.385,,2527.14,0.0,4951.5,sea_bulk,881.8,3.961,wood_timber,7526.09,0.46,0.012,805.6262,0.0,3462.0016,41.9174,4100.5783
935,SYNTHETIC,2,Plastics Manufacturing,Vietnam,VNM,0.59,,1743.2,1234.11,3117.0,inland_waterway,2511.3,2.494,plastic_pet,2732.74,3.1,0.031,588.6776,3319.7467,8471.5005,194.1266,12480.1807
938,SYNTHETIC,2,Chemical Processing,United Kingdom,GBR,0.207,,5216.76,630.6,10244.2,road_diesel,1746.1,8.195,chemicals_general,21334.52,2.2,0.1033,847.1077,1696.3262,46935.9504,1478.2217,51079.3685
427,SYNTHETIC,1,Automotive Manufacturing,United Kingdom,GBR,0.207,16.17,2212.64,0.0,4993.1,road_diesel,140.7,3.994,plastic_pp,5535.7,1.65,0.1033,391.1258,0.0,9133.906,58.0651,9761.2876
82,SYNTHETIC,1,Automotive Manufacturing,France,FRA,0.056,29.37,1983.42,882.3,2649.0,inland_waterway,573.5,2.119,plastic_pp,4407.17,1.65,0.031,90.1019,2373.3908,7271.8281,37.6746,9946.8868
1544,SYNTHETIC,3,Mining & Raw Materials,Australia,AUS,0.66,26.86,7658.2,0.0,8024.7,sea_container,667.0,6.42,chemicals_general,12436.72,2.2,0.016,3737.9756,0.0,27360.7892,68.5103,30227.0619
1936,SYNTHETIC,3,Chemical Processing,Turkey,TUR,0.445,12.63,5810.75,31.87,5329.4,air_freight,3238.4,4.264,glass,9231.49,0.85,0.602,2273.8698,85.7342,7846.768,8311.8596,18435.5203
1178,SYNTHETIC,2,Semiconductor Fabrication,Japan,JPN,0.47,27.48,13969.52,0.0,6066.6,sea_bulk,4396.0,4.853,copper,12258.43,3.17,0.012,4838.2503,0.0,38859.23,256.0217,42829.5651
786,SYNTHETIC,2,Electronics Assembly,Saudi Arabia,SAU,0.74,15.33,979.7,0.0,3454.6,sea_container,5498.3,2.764,chemicals_general,3004.35,2.2,0.016,616.8342,0.0,6609.5706,243.1265,7883.2826
1490,SYNTHETIC,3,Packaging Materials,Germany,DEU,0.385,,1040.82,,6562.4,rail_freight,435.2,5.25,cardboard,7823.2,0.89,0.028,363.3361,0.0,6962.648,63.9799,7153.1754
1205,SYNTHETIC,2,Construction Materials,Australia,AUS,0.66,,2965.71,450.7,1515.5,road_diesel,755.6,1.212,steel,2387.41,1.85,0.1033,859.051,1212.3872,4416.7012,94.6275,6583.5536
1182,SYNTHETIC,2,Food Processing,Vietnam,VNM,0.59,35.26,1378.94,,7471.6,road_diesel,464.8,5.977,plastic_pet,8852.65,3.1,0.1033,536.4295,0.0,27443.2062,286.9941,28329.5391
405,SYNTHETIC,1,Food Processing,Germany,DEU,0.385,7.42,950.36,0.0,8011.7,road_electric,2968.2,6.409,glass,4417.98,0.85,0.021,340.1653,0.0,3755.2855,399.5121,4553.4535
1248,SYNTHETIC,2,Packaging Materials,Turkey,TUR,0.445,19.4,1079.88,0.0,966.7,inland_waterway,88.4,0.773,plastic_pet,1153.05,3.1,0.031,391.4942,0.0,3574.4542,2.1192,3684.7698
769,SYNTHETIC,2,Packaging Materials,France,FRA,0.056,3.37,1367.57,0.0,7621.0,road_electric,4077.4,6.097,glass,14463.39,0.85,0.021,74.9265,0.0,12293.8806,522.0454,13223.3721
407,SYNTHETIC,1,Pharmaceutical Manufacturing,Saudi Arabia,SAU,0.74,4.61,2773.44,0.0,7484.8,air_freight,7095.7,5.988,plastic_pet,9173.9,3.1,0.602,1960.2183,0.0,28439.0935,25577.8832,55372.4633
779,SYNTHETIC,2,Semiconductor Fabrication,Saudi Arabia,SAU,0.74,33.68,6732.74,0.0,2627.6,road_diesel,,2.102,copper,682.7,3.17,0.1033,3349.4181,0.0,2164.1639,314.8808,6120.9703
1835,SYNTHETIC,3,Steel & Metals,China,CHN,0.581,22.0,5158.13,0.0,6672.7,inland_waterway,312.7,5.338,steel,7819.13,1.85,0.031,2360.1555,0.0,14465.384,51.7433,16618.3326
